0,1,2
15,15,2.0408163265306123
15,14,2.0408163265306123
14,13,2.0408163265306123
13,13,2.0408163265306123
13,11,2.0408163265306123
11,10,2.0408163265306123
10,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,9,2.0408163265306123
9,9,2.0408163265306123
9,11,2.0408163265306123
11,11,2.0408163265306123
11,11,2.0408163265306123
11,10,2.0408163265306123
10,8,2.0408163265306123
8,9,2.0408163265306123
9,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,7,2.0408163265306123
7,7,2.0408163265306123
7,7,2.0408163265306123
7,6,2.0408163265306123
6,6,2.0408163265306123
6,7,2.0408163265306123
7,10,2.0408163265306123
10,9,2.0408163265306123
9,8,2.0408163265306123
8,9,2.0408163265306123
9,9,2.0408163265306123
9,9,2.0408163265306123
9,8,2.0408163265306123
8,7,2.0408163265306123
7,8,2.0408163265306123
8,8,2.0408163265306123
8,7,2.0408163265306123
7,8,2.0408163265306123
8,6,2.0408163265306123
6,5,2.0408163265306123
5,6,2.0408163265306123
6,7,2.0408163265306123
7,6,2.0408163265306123
6,6,2.0408163265306123
6,7,2.0408163265306123
7,7,2.0408163265306123
7,7,2.0408163265306123
7,6,2.0408163265306123
