0,1,2
19,19,2.0408163265306123
19,17,2.0408163265306123
17,15,2.0408163265306123
15,12,2.0408163265306123
12,12,2.0408163265306123
12,8,2.0408163265306123
8,8,2.0408163265306123
8,7,2.0408163265306123
7,8,2.0408163265306123
8,8,2.0408163265306123
8,7,2.0408163265306123
7,6,2.0408163265306123
6,7,2.0408163265306123
7,6,2.0408163265306123
6,7,2.0408163265306123
7,5,2.0408163265306123
5,7,2.0408163265306123
7,9,2.0408163265306123
9,10,2.0408163265306123
10,10,2.0408163265306123
10,9,2.0408163265306123
9,9,2.0408163265306123
9,9,2.0408163265306123
9,9,2.0408163265306123
9,12,2.0408163265306123
12,11,2.0408163265306123
11,9,2.0408163265306123
9,8,2.0408163265306123
8,6,2.0408163265306123
6,6,2.0408163265306123
6,5,2.0408163265306123
5,6,2.0408163265306123
6,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,7,2.0408163265306123
7,8,2.0408163265306123
8,7,2.0408163265306123
7,8,2.0408163265306123
8,8,2.0408163265306123
8,6,2.0408163265306123
6,6,2.0408163265306123
6,5,2.0408163265306123
5,7,2.0408163265306123
7,8,2.0408163265306123
8,7,2.0408163265306123
7,6,2.0408163265306123
6,7,2.0408163265306123
