0,1,2
9,7,2.0408163265306123
7,5,2.0408163265306123
5,5,2.0408163265306123
5,5,2.0408163265306123
5,5,2.0408163265306123
5,3,2.0408163265306123
3,4,2.0408163265306123
4,6,2.0408163265306123
6,7,2.0408163265306123
7,7,2.0408163265306123
7,8,2.0408163265306123
8,7,2.0408163265306123
7,7,2.0408163265306123
7,6,2.0408163265306123
6,5,2.0408163265306123
5,6,2.0408163265306123
6,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,9,2.0408163265306123
9,7,2.0408163265306123
7,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,8,2.0408163265306123
8,7,2.0408163265306123
7,9,2.0408163265306123
9,9,2.0408163265306123
9,9,2.0408163265306123
9,8,2.0408163265306123
8,7,2.0408163265306123
7,6,2.0408163265306123
6,7,2.0408163265306123
7,8,2.0408163265306123
8,11,2.0408163265306123
11,7,2.0408163265306123
7,8,2.0408163265306123
8,7,2.0408163265306123
7,10,2.0408163265306123
10,9,2.0408163265306123
9,9,2.0408163265306123
9,8,2.0408163265306123
8,9,2.0408163265306123
9,9,2.0408163265306123
9,9,2.0408163265306123
9,8,2.0408163265306123
8,7,2.0408163265306123
7,7,2.0408163265306123
7,6,2.0408163265306123
6,7,2.0408163265306123
